baseline_similarity,mean_shift_similarity,regression_similarity,sampling_similarity,transformative_loss_similarity,contrastive_loss_similarity,contrastive_cosine_similarity,Sentence1,Sentence2
3.20910728887021,3.138405165202612,3.2186529253426,3.2774380625899986,5.103750559547093,5.428009457441901,6.192183947464439,The worm crawled slowly.,The worm inched slowly.
4.993804926847274,4.901230767875443,4.780279616499561,5.00098244928399,1.8959532017519343,1.5911132640138734,1.2263844102668617,The experience was valuable.,The experience was enriching.
4.667790074558638,4.574056809247739,4.487874281162281,4.678200703843744,5.281853594410876,5.765443841889311,5.745721984996124,The wisdom was shared.,The wisdom was imparted.
3.037316687872199,3.018874123327564,2.920378934855556,3.085862913995138,1.7163867291487018,1.5605576816391469,2.3183115618888586,The answer was correct.,The answer was accurate.
5.3949977780337,5.255349867634436,4.988777029255766,5.396201043743082,5.438439972432208,5.665847160024505,5.854698846709505,The people were welcoming.,The people were hospitable.
3.462163360959178,3.465385324444414,3.2593797075549613,3.4799363483675894,1.270437702531084,1.2997006280869434,2.5045065594260048,The outcome was uncertain.,The outcome was unpredictable.
4.515513226598981,4.466387828113534,4.4637222516290676,4.562791957578677,3.8617269194532766,4.216853687562458,4.8093316310583365,The heat was unbearable.,The heat was sweltering.
3.2936725048845097,3.2748532810038076,3.3395844276320776,3.3137182657384923,4.519128389255214,4.620579238164531,5.990576801455299,The lizard darted across the rocks.,The lizard scurried across the rocks.
2.640331864306713,2.6810951177254103,2.408825438786121,2.645153884864287,1.2314949858338615,1.524639421961454,4.085115946363173,The punishment was severe.,The punishment was harsh.
3.8198805546758536,3.8645745551381694,4.093435596877478,3.8328721377509187,6.404195894466768,6.090638475313568,7.3928853002727735,The injury was serious.,The injury was severe.
4.879081847923981,4.742731049565489,4.451449438196405,4.875812206418171,1.872103599096661,1.8201339371161855,1.3562633686424947,The situation was complicated.,The situation was convoluted.
3.168356315730589,3.3181097246244207,3.0750084237334896,3.1880583692691857,1.2979823309261447,1.4974090351561262,3.6924492632850634,The decline was gradual.,The decline was slow.
3.925627639207675,3.902059374087119,3.652115638207836,3.9292569872320215,1.5843376668253801,1.617941796614088,1.5656642807096615,The book was engaging.,The book was absorbing.
3.0236571359393767,3.0480128728615994,2.9105888266422744,3.0271275695457,1.1053747003206944,1.259439812191269,9.70869922381707,The offer was declined.,The offer was refused.
2.4916968690637864,2.4781491580119073,2.352902711100578,2.5029462136848513,1.063683979464551,1.0057389195588906,3.4347468911079013,The threat was serious.,The threat was grave.
2.5879550645355662,2.595472638679785,2.4054778477574,2.6175408504400077,1.0031457500303043,1.0555268554196453,5.866238783263569,The impact was considerable.,The impact was substantial.
3.0424684138947367,3.099273897714269,3.1851796435235737,3.0490767861774373,1.9983726612904444,1.7682246887491726,1.6123413285206474,The truth was revealed.,The truth was uncovered.
4.632034487055653,4.792676605278583,4.1133142685979704,4.677379120331213,1.166646003076299,1.454080965941491,4.859217977634507,The chance was squandered.,The chance was wasted.
4.624022812020061,4.545165883424022,4.4044575032398585,4.63397203538861,1.6319255034405344,1.41183257378403,1.0229914139048375,The bond was unbreakable.,The bond was indestructible.
3.7429445142934674,3.605824855058062,3.6982090262511567,3.7839266302072683,4.4016314205667655,4.51054075649218,5.596317973063063,The fragrance was sweet.,The fragrance was alluring.
4.276383835721384,4.169656726353837,4.15161353359869,4.278755860079078,1.4858385333016257,1.6351433803276487,1.3560590527195597,The time was passing.,The time was elapsing.
2.465938226641983,2.4713834887101904,2.463891087300001,2.4882488428836704,4.21988728870874,4.409316662846549,4.261198791734176,The sunset was colorful.,The sunset was vibrant.
6.186721545437883,6.21097376052999,5.833221139348572,6.190723924249116,6.734756781557349,7.302282579773876,7.440983843873662,The year was prosperous.,The year was successful.
2.342940566694908,2.3928290889594286,2.7661931992880597,2.3818822568731814,4.924356154640601,4.8148014023487296,5.461816494362888,The river was wide.,The river was broad.
3.4855722838145335,3.5297735321970234,3.187903119306563,3.479877944297653,1.7816876538496185,1.721989092255439,3.0643758849313296,The problem was solved.,The problem was resolved.
4.624053492738486,4.602082222007507,4.360593376042942,4.641121466979942,1.1075065444494385,0.9380490449736583,2.7204677573636866,The sentence was lenient.,The sentence was merciful.
4.667790074558638,4.574056809247739,4.487874281162281,4.674080661145657,5.281853594410876,5.765443841889311,5.745721984996124,The wisdom was shared.,The wisdom was imparted.
3.2498110642117872,3.278547478888006,3.352264965417289,3.2670139031580177,1.1969716543932092,1.4158567163126614,4.201171286799453,The opportunity was missed.,The opportunity was lost.
4.842137073133537,4.824365681442382,4.792377589727103,4.89320156381078,1.3734180070005582,1.3337604161376884,1.9751014480816598,The reaction was immediate.,The reaction was instantaneous.
4.215351199822228,4.209457891275017,3.8204311515748985,4.2221939542079046,1.112811410060551,0.9564656366154872,7.886906569199265,The purpose was served.,The purpose was achieved.
2.800435947970225,2.8480882060277857,2.7978489211643995,2.8235522482046664,3.960000222075215,3.9590500618222055,4.287762950853005,The sculpture was elegant.,The sculpture was graceful.
5.759721977493816,5.654100614666579,5.225467622933763,5.758436174602317,5.902443641420288,6.016513763447248,6.933915963618488,The medicine was effective.,The medicine was efficacious.
2.7899218226869706,2.8406757694299807,2.8272481567803203,2.8246984697682502,4.704720489040077,4.566959411304211,5.041197680789291,The cloud was moving.,The cloud was drifting.
1.8569156657637376,1.9974785736591243,2.3804266952899846,1.8886681366883793,4.241185589242686,4.44605234038298,5.34865875249565,The deer leaped over the fence.,The deer jumped over the fence.
4.001450959445187,4.038244108201336,3.512453439498229,4.0311998342308195,4.486349583411859,4.850981198884215,5.759666811728458,The season was delightful.,The season was charming.
4.384982615995256,4.362663646313759,4.009997559463889,4.381032674897845,3.1932951971023567,3.2600991386483624,3.775255374964201,The interaction was positive.,The interaction was constructive.
7.163393111237932,7.204392249440515,6.426259460074554,7.157866928250342,1.388053915500508,1.5261183238635485,3.945830259417052,The conflict was over.,The conflict was concluded.
4.469853139211307,4.500890712352062,3.8989784639506406,4.504128429403148,3.99040926809385,4.347743935484517,5.376401783816634,The hotel offered accommodation.,The hotel provided lodging.
2.8953513568162355,2.874167304462556,2.927721957078376,2.908786749360796,1.5386546526128302,1.5992939150068148,2.865975062966844,The repercussions were severe.,The repercussions were dire.
3.1777799611460438,3.112962499219469,3.033057827710063,3.221017718306034,1.3405043872297107,1.256819274467792,1.6002021601482506,The information was helpful.,The information was useful.
2.7042405418152597,2.637012747771406,2.521192452264956,2.7139697022736455,3.176297295874249,3.3159963479976446,4.294008550154559,The coffee was strong and black.,The coffee was potent and dark.
3.3360113982429387,3.3231374043723685,3.1245463121931443,3.33715194548915,1.7440595161132693,1.7333891200120706,1.9120954037784854,The struggle was hard.,The struggle was difficult.
4.757158771193392,4.6469153610828196,4.668579553904573,4.765971091310438,4.590043572338894,4.573653743596439,4.5563080883898675,The river flowed calmly.,The river meandered calmly.
6.197816324312151,6.151472347976092,5.25225861968453,6.195693654073915,1.2371234836863518,1.2703106478797148,1.3132266664096395,The invitation was accepted.,The invitation was welcomed.
3.445540443156387,3.4224555521543967,3.386835159864367,3.455327744056852,1.9906257780756678,1.8317088238343082,1.4832383957622977,The destination was reached.,The destination was arrived at.
3.3521764936433174,3.4562900094002633,3.392512805722601,3.362797774379074,1.767656771213664,1.9396566232800585,1.8455568357105758,The evidence was compelling.,The evidence was strong.
3.336179880523038,3.253219589679732,3.08957757838244,3.331619774181455,1.0070564403396205,1.087595670348834,3.2619048989762223,The idea was innovative.,The idea was groundbreaking.
3.2010523670254822,3.1893735335706532,3.0413309327576448,3.257048625602536,4.976606457785572,4.971353270577508,5.530139401563928,The land was fertile.,The land was rich.
4.186019153124226,4.2363299503654845,3.848160616893182,4.22152504373595,1.562704161083672,1.6466908042965447,1.648938508965904,The situation was critical.,The situation was urgent.
3.092853805950942,3.113507058163546,3.105511217414777,3.092551743510353,1.0808661864746338,0.9407432536328736,4.620144593230548,The instruction was obeyed.,The instruction was followed.
4.985169132270851,4.82770774316592,4.5377164267594035,5.044279034162344,5.840382864153779,5.566994416596738,5.867649940471606,The teacher explained clearly.,The teacher elucidated clearly.
2.7202724941305996,2.7615333978611702,2.5091868178869747,2.7170183739006393,1.0760213558285268,0.9443433728808307,3.3357273060299484,The ability was remarkable.,The ability was extraordinary.
4.361989471288923,4.222380634428332,3.876889091784715,4.392409499879382,1.3953134259183537,1.4038860609843424,2.7714698859781484,The risk was high.,The risk was considerable.
2.982782522520788,2.9681678034566206,2.627614605157668,3.052649153096788,4.507227004146718,4.674309481433745,6.332356579262159,The store sold merchandise.,The store offered merchandise.
3.0903539809078566,2.997343892540521,2.98890993682081,3.128819953043625,4.5081074477841785,4.289421399274387,4.697496393213122,The lecture was boring.,The lecture was tedious.
1.594250525172818,1.558475946305734,2.2714520854579274,1.6090048195550615,4.772030410288736,4.867301608608957,5.218460057604271,The stock prices rose.,The stock prices climbed.
5.9132205576929,5.794745296132745,5.629786545310225,5.912139334407021,5.026893343659658,5.350902121931142,5.8017270266419505,The rain was light.,The rain was drizzling.
4.413913725611346,4.263827247630929,4.014170012709922,4.42274686867365,3.9980995187830977,3.903886708657016,4.552955880521321,The weather was pleasant.,The weather was agreeable.
5.91789536856213,5.815849379564276,4.647851830298668,5.914756934546869,0.9987198675091638,1.385960872884469,12.321826621439067,The result was positive.,The result was favorable.
4.448879991264629,4.470542148210211,4.160284563354077,4.444545925470378,5.623066440542138,5.598193596029758,6.080503816728531,The life was full.,The life was rich.
4.434742113330734,4.351821574562019,3.96567099614025,4.444806640187782,4.346016363673467,4.6571295227459295,4.741629294472669,The path was clear.,The path was obvious.
2.99277067233362,2.9994859023781664,2.9789146294765425,3.0059715327819787,1.8866478689304187,1.7427023045539045,2.4849393921415106,The shipment arrived safely.,The shipment arrived intact.
2.4679772854756887,2.4294934888941357,2.700024357327712,2.5088819869113057,3.2068956770365005,3.3665752441669645,3.654234778173886,The weather was changing.,The weather was shifting.
4.1729803059892845,4.027341190447914,3.7273857290956274,4.2083280005595425,1.880969925312443,1.8900310846647557,1.5359567646678536,The stress was unbearable.,The stress was intolerable.
1.806430624128095,1.854814107731989,2.2415450481883203,1.8545676348857085,4.3864534135003375,4.518919410461278,5.156559291030104,The flowers were blooming.,The flowers were blossoming.
2.8938937044117057,2.9374068152332273,2.7135404508639303,2.999835558447207,1.4174294073208098,1.4425850804841323,1.9206174629603936,The delivery was prompt.,The delivery was timely.
2.9750058506961263,3.0043253615934096,2.7641900405237094,2.9922051334272273,4.690869289098173,4.5687720179182865,5.0074685116929905,The instructions were easy.,The instructions were simple.
2.9329857556825782,2.931456081622147,2.7355926143821767,2.9354455794985164,1.0089880026666134,0.9062823179877866,9.63810830950087,The request was granted.,The request was approved.
4.4871894043548926,4.548730863778053,4.278638868810978,4.4754103031038275,1.5608528377052713,1.503682364625308,1.337006670198145,The achievement was remarkable.,The achievement was extraordinary.
2.5883365957810938,2.6592722770531947,2.8818241223405434,2.6718663489241656,1.9450589987400453,2.1217501953093585,2.433818928304091,The climate was temperate.,The climate was mild.
5.671803726398198,5.693457034836598,5.032800084482627,5.6786160895917694,1.7788934996029244,1.5621796815774323,1.7300218028316798,The family was united.,The family was close.
4.108707334577431,4.131849291947102,3.917139082124224,4.122476693511463,5.350401699994746,5.541859895155223,5.526023780872391,The goat butted the fence.,The goat rammed the fence.
3.8407526853665783,3.8221050996349137,3.7007000970679957,3.923205101545078,5.313587009019587,5.534486218873846,6.521191838160188,The property was sold.,The property was transferred.
3.7786450038193946,3.728812359635976,3.422782644724949,3.778881747666394,1.6461724531925874,1.7067812948169712,2.018149605024784,The advice was helpful.,The advice was beneficial.
4.085962695279184,4.129218829035093,3.5491385086667773,4.086692695065366,1.6169021537082267,1.4864186979988265,2.326047779464589,The time was precious.,The time was valuable.
4.947128888096754,4.87546116293361,4.481441019592276,4.9429068852584175,1.7383731542734941,1.6393608134266868,1.9266270344174987,The incident was significant.,The incident was momentous.
4.832870655459228,4.795931529563038,4.607624437963918,4.841838218547155,5.888134871478928,5.644475864109146,6.616099335104609,The crew was hardworking.,The crew was diligent.
2.983687061083517,3.031192958676896,3.0866919437708225,2.9870535271549734,3.9653303544718024,3.9787776970085007,4.592792448429101,The manager was competent.,The manager was capable.
4.032724560822071,4.016718239112212,3.9283600602780258,4.06020727268127,5.577890303910981,5.818472079593387,5.875844813623652,The land was bought.,The land was purchased.
3.4213794075206687,3.315052837740942,3.255353170914085,3.4307290868618137,3.034534405739798,3.115884996435138,3.6240502965985115,The sky was clear and blue.,The sky was cloudless and azure.
4.25329839691135,4.352293439569926,4.1998706121236955,4.252802083096436,2.0613105773159637,2.1834534754627017,1.7099310519093414,The future was promising.,The future was bright.
5.103121758279387,5.053063202809111,4.629024242875141,5.099956913116843,1.411705233270209,1.2817750152857075,1.9270658009275987,The concept was clear.,The concept was lucid.
2.0536780969280883,2.0814944416759373,2.1477813883617864,2.066403690539309,1.4525988694848526,1.319970553872025,2.4519895249334187,The conclusion was logical.,The conclusion was rational.
3.336179880523038,3.253219589679732,3.08957757838244,3.3674732977788095,1.0070564403396205,1.087595670348834,3.2619048989762223,The idea was innovative.,The idea was groundbreaking.
3.186083092220675,3.1037547657908924,3.242876475615646,3.191342065821281,4.32748057679689,4.344442376610197,4.94545969195975,The scent was pleasant.,The scent was delightful.
2.857032763442355,2.9305596182580773,3.0534021967543974,2.8759402607085285,3.387285985275608,4.0870940518243755,4.351091598181582,The year was ending.,The year was concluding.
4.660301892934215,4.657249737875891,4.206676459518299,4.6506409908782835,1.0763189030154345,1.2355125815577548,5.369693211385613,The aim was realized.,The aim was fulfilled.
3.756949759284826,3.823213388633601,3.662450668461273,3.7548437262264303,1.1476971525493256,1.184895765342378,2.5124101228881344,The increase was dramatic.,The increase was sharp.
3.340142574696855,3.4108446383863837,3.144132861567089,3.345676783710695,1.5819079333740038,1.7585465184494273,1.4566634508917375,The memory was vivid.,The memory was clear.
5.83272433069717,5.689935045599039,5.15726547730586,5.846486516247561,5.907211554306958,6.173967749363663,6.3225778205914684,The drink was refreshing.,The drink was thirst-quenching.
3.568259317702197,3.579283287441798,3.3045943387365275,3.579885697310781,4.470738063198252,4.573605437135394,5.148623050268398,The bond was strong and lasting.,The bond was firm and enduring.
2.99277067233362,2.9994859023781664,2.9789146294765425,3.0585467427567576,1.8866478689304187,1.7427023045539045,2.4849393921415106,The shipment arrived safely.,The shipment arrived intact.
5.295462579456218,5.204873308045685,4.66118063163566,5.335458345484456,5.3917154426232115,5.581466382571792,5.9120669006589415,The plant grew tall.,The plant towered.
3.7397302205834033,3.7482942528291665,3.2613033934632623,3.7538591506568277,2.6745925288359373,3.2183169159090586,6.627588534145879,The objective was met.,The objective was accomplished.
4.361989471288923,4.222380634428332,3.876889091784715,4.385380920136975,1.3953134259183537,1.4038860609843424,2.7714698859781484,The risk was high.,The risk was considerable.
3.462163360959178,3.465385324444414,3.2593797075549613,3.4892692121254183,1.270437702531084,1.2997006280869434,2.5045065594260048,The outcome was uncertain.,The outcome was unpredictable.
3.7155610949841935,3.677986372505606,3.1799558061040702,3.7165526484724984,1.8492022963654522,1.823827389458362,2.433146806541432,The joy was overwhelming.,The joy was profound.
3.4897938976905385,3.464074883648943,3.4940006978837475,3.493321790612469,1.2650389308252359,1.237535314415814,2.417735960242603,The problem was urgent.,The problem was pressing.
2.987853731777386,2.975636822875772,2.9935784049203096,3.0418220244147056,1.6709525225717683,1.5150245984115764,2.502339580535559,The experiment was successful.,The experiment was a success.
5.949024015900746,6.029817405993097,5.357100904660705,5.955582405341364,1.9402728045322157,1.658075463191457,1.5235055131937565,The goal was in sight.,The goal was visible.
3.979997517444567,4.007756100733161,3.8678075768009905,3.9860632490069268,1.039075015781781,1.085160670844711,5.473832802741677,The decrease was slight.,The decrease was minimal.
2.609959266197946,2.5740163289611573,2.9280279627137085,2.717954903716082,3.3458297785681483,3.6537863779520148,4.196274426470172,The countryside was peaceful and serene.,The countryside was tranquil and calm.
4.361989471288923,4.222380634428332,3.876889091784715,4.397423326961755,1.3953134259183537,1.4038860609843424,2.7714698859781484,The risk was high.,The risk was considerable.
2.7202724941305996,2.7615333978611702,2.5091868178869747,2.7150993666256533,1.0760213558285268,0.9443433728808307,3.3357273060299484,The ability was remarkable.,The ability was extraordinary.
4.182464974331021,4.117922256008685,3.716938564397574,4.209511123691574,3.3302340357753537,3.481878721000808,4.229281637194574,The story was interesting.,The story was compelling.
4.166989471841019,4.1231545823751965,3.714994680213292,4.176048073744174,4.539884909320689,4.513256705227713,5.199753121448885,The actress was charming.,The actress was captivating.
3.8467537352283054,3.7672712879484163,3.528444619874064,3.857890429020052,1.283507816150994,1.2897534123120007,3.1966809276853447,The expression was clear.,The expression was lucid.
2.990498329766943,2.9649345267658984,2.9216721533480627,2.9864044146061985,1.1170132836779345,1.2388859025279921,3.9404036429637275,The judgment was unfair.,The judgment was unjust.
4.640516504918211,4.737143996569336,4.109905131093817,4.644790103965772,5.298787475648407,5.779211762802067,6.271702232494961,The city was bustling.,The city was vibrant.
3.1948559371558964,3.215395847366237,3.3050995593451753,3.2682272548869946,1.2956319953763533,1.2849718783412651,4.148780169723497,The command was refused.,The command was rejected.
3.512707791695312,3.3969010391228553,3.517117392788816,3.547787813525875,3.016363519820365,3.076989959961863,3.2349655542647477,The lake was calm.,The lake was tranquil.
3.358766434017881,3.3531507470076916,3.1559385386539476,3.438745710382691,1.690411935559717,1.5629638063395126,1.333362894229844,The way was easy.,The way was straightforward.
3.3589443100293055,3.2794308491979938,3.208055773661877,3.367580877310794,1.0756550813989423,1.059491400648959,3.6728865210060273,The potential was great.,The potential was immense.
5.221701333263326,5.430180894858914,4.5125372970053474,5.1990303986029,1.6435930777739536,1.6664967903286647,2.890796807112756,The experience was unforgettable.,The experience was memorable.
4.155987039648204,4.175057469261745,3.6010610617403915,4.143588217187732,1.4464665264656682,1.2849738831949364,3.348582139826261,The situation was precarious.,The situation was perilous.
3.9818714389921532,4.026064955794358,3.5219157671015937,3.990996469357838,1.2277841396206584,1.1758013872822892,4.337465386750246,The effect was profound.,The effect was significant.
4.429931198760353,4.3936726433980215,3.7424882229922205,4.429547372225581,4.459665537315411,4.596134824250551,6.033879325814848,The cold was biting.,The cold was piercing.
