baseline_similarity,mean_shift_similarity,regression_similarity,sampling_similarity,transformative_loss_similarity,contrastive_loss_similarity,contrastive_cosine_similarity,Sentence1,Sentence2
0.8241582874334611,0.8744315275441674,0.8907157636984147,0.8214235713965192,0.9718094212926779,0.9754423781473858,0.9771620102323793,He planted approximately 30 flowers., He planted several flowers.
0.8128834115472645,0.8652431791800287,0.8857858388314456,0.8128211058263868,0.9535477586531487,0.946229447516804,0.9119334982649729,He planted approximately 60 flowers., He planted several flowers.
0.8958930092717945,0.9170545301531422,0.9286162005948384,0.8914642495252221,0.9920965553574137,0.9939904271064227,0.9953216821882181,She read at least 90 books last year., She read many books last year.
0.929933248046376,0.9458067513021282,0.9408537325831199,0.9212841706659648,0.9314980578465382,0.9411195532467216,0.9449427797665836,She baked around 140 cupcakes for the sale., She baked a large quantity of cupcakes for the sale.
0.919538821231961,0.9445332695716503,0.9416328872135703,0.9137335419992823,0.9540847033403884,0.9605144906858647,0.962027042659408,The library has over 8000 books., The library has a vast collection of books.
0.9057744896084217,0.9404104840906788,0.9469873062679671,0.8983006613692108,0.983727412880656,0.9887402445528921,0.9883832446618965,There are around 400 apples in the orchard., There are many apples in the orchard.
0.9272460525415269,0.9403945041615102,0.933780893279315,0.9219741488289275,0.9896183038227536,0.992058229254995,0.9923039176231782,The garden contains approximately 60 roses., The garden has numerous roses.
0.8720337017011485,0.9278719638202375,0.9350844657375555,0.8737928352940979,0.9389869024315985,0.9455304775813619,0.9337912845222804,He planted approximately 120 trees in the forest., He planted a large number of trees in the forest.
0.8276931907103655,0.8723447820827306,0.8784046019613903,0.8268707018612927,0.9930525855309997,0.9944727849723113,0.9969043687016262,The restaurant served about 1100 customers., The restaurant served many customers.
0.8984297658446827,0.8901900385586642,0.8901179210472916,0.8942950483901229,0.9307761967825132,0.9385489327677408,0.9345869343629701,The student answered 5 questions correctly., The student got most of the questions correct.
0.8258750690127831,0.8741224439704571,0.8946983145286869,0.8286045703952367,0.9753767144395782,0.9733236978622629,0.9768269109710933,I have 22 dogs., I have a very large number of dogs.
0.9185981476158155,0.9183351709200369,0.9300539204730616,0.9123930894933712,0.9496796122976188,0.9564648430843932,0.9466091453558887,He wrote two essays., He wrote a few essays.
0.8663063051370643,0.9079750176120348,0.9169533284403865,0.8640404471731675,0.9954371064276503,0.9978052973927722,0.9978067169911953,The baker sold over 350 loaves of bread., The baker sold a large quantity of bread.
0.8459556894488641,0.8650904990364257,0.8678001019962354,0.848055719310596,0.9662893595123376,0.9750910943146698,0.9737843716181505,He read at least 50 chapters., He read a substantial portion of the book.
0.780174260450792,0.8184096310707674,0.8416829214666611,0.7765325324087053,0.8738893363390432,0.8838869776671814,0.8738988008422894,Approximately 1100 birds were seen migrating south., A massive flock of birds migrated south.
0.8591576158224994,0.9012682638731324,0.9135530447154041,0.8537292262125091,0.9852984044731619,0.9909237957228694,0.983123484880882,I have more than 50 cats., I have a large number of cats.
0.8845703182681878,0.8970966299548043,0.9090530156792995,0.8707509882888853,0.9800857518343155,0.9823559783581228,0.9888369945249831,The company hired 75 employees., The company hired many employees.
0.8307435048895023,0.874850751955947,0.8958177080710548,0.8273140948457152,0.9847081211882229,0.9880191830125007,0.9930430154796921,I have 24 dogs., I have a very large number of dogs.
0.8660793960094206,0.896349453574775,0.8995262359622886,0.859214314874466,0.9746253764707857,0.9713006108547522,0.9774189566862923,He wrote around 100 essays., He wrote numerous essays.
0.8643273759965623,0.870941910768579,0.8663315647355971,0.8551926756377488,0.8114106119385827,0.7864423129977034,0.7650124813729797,She drank more than 15 cups of coffee yesterday., She drank an excessive amount of coffee yesterday.
0.8731744383633623,0.9086662542513742,0.9279005401255698,0.8706364994240596,0.9871605794536404,0.9858723313322191,0.9909654003023871,He read over 50 novels., He read many novels.
