baseline_similarity,mean_shift_similarity,regression_similarity,sampling_similarity,transformative_loss_similarity,contrastive_loss_similarity,contrastive_cosine_similarity,Sentence1,Sentence2
0.45095416454103876,0.4535447468369036,0.756579448640651,0.45113953998558665,0.6334720414354265,0.6039273028003487,0.6359245638508855,The athlete broke the record.,She may finish the project early.
0.6318765221691702,0.6304804222609549,0.7715151376624119,0.6312059982615579,0.6743780194752073,0.6743010143607864,0.669202499887291,The knowledge was acquired.,It looks fantastic
0.5052739777069898,0.5048326038350341,0.7363377100124237,0.5042490121412972,0.5287241651663239,0.5231235069801505,0.5715836895121457,The politician convincingly presented their views.,He listened attentively.
0.4690784221705714,0.47008477873272003,0.6898629086424658,0.46926280379916696,0.43633372059874276,0.48424789490854875,0.46122161398227646, He is at risk of losing his job.,You engage listeners actively
0.5374223173485819,0.5363214493951742,0.661976797164852,0.5379753787094859,0.5907506898363766,0.5438716825678382,0.6011644501147785,The opportunity was seized,We contract slightly
0.5654201057315671,0.5631675998389452,0.707614713697151,0.5686039410326331,0.5498214779357359,0.541455049913339,0.5542821645805325,Architects designed innovative buildings,Over 1000 people attended the festival.
0.5704090137403662,0.5703794376149769,0.7291714082602194,0.5708803034294934,0.6292911277994867,0.6145033418257616,0.5477474409788867,The polar bears powerfully swam through the icy water.,The nurse cared for the sick.
0.6218732001171331,0.6214664671560237,0.7701198743919757,0.6205934086278078,0.6428189379726351,0.6160894084097042,0.5974864940897153,The theme is relevant.,The parcel was sent by the shipper.
0.5457795868317431,0.5457456002391274,0.6974017291911112,0.5447397045304753,0.6296020971783592,0.5705907999069029,0.6220710166971635,The request was approved., He is able to efficiently solve the problem.
0.5631544495438965,0.5637070977555407,0.8281276468586724,0.5635036568689074,0.7907405599730775,0.7530063303433088,0.7425290864979841, The tank is full of fish.,The idea was innovative.
0.6876154786496997,0.6866797140680027,0.7654222625799134,0.6861934748287437,0.7067981726252612,0.725523467754521,0.7346316037429942,The development was rapid.,The crime was atrocious.
0.5821961393587654,0.5798622669717809,0.7247314861191623,0.5804076128494702,0.5944770212960653,0.5701111142909296,0.5693794822637916,The engineer designed a new technology., The mouse is surprisingly tiny.
0.5519388831229652,0.5510418926570628,0.7580689575666959,0.5520521702937672,0.6210989578209023,0.550210747415635,0.5434577044248754,He built four birdhouses.,The progress might have been remarkable.
0.7004734050446471,0.7007359309060972,0.7699705170101774,0.6995619163190805,0.6125191862093774,0.4869661424897507,0.5721830393676575,He presented the financial report.,The workers completed the projects.
0.5921949515047964,0.593673717909575,0.7641627478643406,0.591656415125452,0.5974476759642264,0.6111637264943417,0.6275605103725936, The pepper is beside the grinder.,He is a good listener.
0.5231764105284977,0.5239345520994665,0.7000664755511427,0.5254695684802067,0.5843430450466514,0.5983058225912656,0.6046631537616672,The thief was convicted of grand larceny.,The dance was performed by the dancer.
0.41324797715522704,0.41485559545262735,0.6233391111974913,0.4083386808432696,0.5248074770985209,0.5288177953564067,0.4743741276519025,Fairly and impartially was ruled by the judge.,You simplified considerably
0.5693702218099164,0.5696433179073062,0.733814065725471,0.5700288543652117,0.6298053482846883,0.6173875793110016,0.605433346929318,The ducks swim happily, The plum is near the bowl.
0.5633025482149874,0.56252222146629,0.714395786319586,0.5641580489833022,0.5732445455031389,0.5732190907394931,0.5543156469610284, She plans to go to the park.,The hamster ran excitedly on its wheel.
0.6048556217113433,0.6034201885512191,0.7200367613967833,0.6042406528905185,0.6467025383928523,0.5914470216387686,0.5809493784460349,The team strategically implemented their winning strategy.,The projects were completed by the workers.
0.6738548591827325,0.6739322728344157,0.7982657716836211,0.6719249869596264,0.6461082651206188,0.6642122011600169,0.6567634209685951, The performance was unimpressive.,The advice was followed.
0.49607065551795937,0.49194807431919657,0.729988096343579,0.4949160728665427,0.5525339231817303,0.5497826658827814,0.5084520657797688,The worker completed their task.,The effect might have been noticeable.
0.656292896072462,0.6575825282091685,0.6739757520427134,0.656708768947361,0.5655217939783745,0.5170523169648354,0.5738595553765558,The painter created a mural.,The concert was performed by the musician.
0.6239616258166564,0.6214029830012917,0.8125271458094119,0.6257854919746859,0.7533178810023908,0.7306582565704487,0.7765204037136275,A victory was achieved,The change was dramatic.
0.5601788681437255,0.5608125286289684,0.8037698296127198,0.5616575093438763,0.698295684424866,0.6661283458590672,0.7279285101862196,The vivid scene was eloquently described by the writer.,The system was efficient.
